id	donor	eartag	day	cage	treatment	strain	type	File	inoculum	donor.id	cage_un	eartag_un	day2
C2671.156.A.D19	C2671	156	D19	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_156	D19
C2671.156.A.D17	C2671	156	D17	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_156	D17
C2671.156.A.D16	C2671	156	D16	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_156	D16
C2671.156.A.D13	C2671	156	D13	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_156	D13
C2671.417.A.D11	C2671	417	D11	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D11
C2671.417.A.D10	C2671	417	D10	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D10
C2671.417.A.D08	C2671	417	D08	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D08
C2671.417.A.D07	C2671	417	D07	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D07
C2671.417.A.D05	C2671	417	D05	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D05
C2671.417.A.D04	C2671	417	D04	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D04
C2671.417.A.D19	C2671	417	D19	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D19
C2671.417.A.D17	C2671	417	D17	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D17
C2671.417.A.D16	C2671	417	D16	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D16
C2671.417.A.D13	C2671	417	D13	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D13
C2671.560.A.D11	C2671	560	D11	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D11
C2671.560.A.D08	C2671	560	D08	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D08
C2671.560.A.D10	C2671	560	D10	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D10
C2671.560.A.D07	C2671	560	D07	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D07
C2671.560.A.D05	C2671	560	D05	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D05
C2671.560.A.D04	C2671	560	D04	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D04
C2671.560.A.D17	C2671	560	D17	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D17
C2671.560.A.D16	C2671	560	D16	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D16
C2671.560.A.D13	C2671	560	D13	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D13
C2671.580.A.D11	C2671	580	D11	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D11
C2671.580.A.D10	C2671	580	D10	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D10
C2671.580.A.D08	C2671	580	D08	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D08
C2671.580.A.D07	C2671	580	D07	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D07
C2671.580.A.D05	C2671	580	D05	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D05
C2671.580.A.D04	C2671	580	D04	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D04
C2671.580.A.D17	C2671	580	D17	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D17
C2671.580.A.D16	C2671	580	D16	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D16
C2671.580.A.D13	C2671	580	D13	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D13
C2671.846.A.D11	C2671	846	D11	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D11
C2671.846.A.D10	C2671	846	D10	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D10
C2671.846.A.D08	C2671	846	D08	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D08
C2671.846.A.D07	C2671	846	D07	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D07
C2671.846.A.D05	C2671	846	D05	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D05
C2671.846.A.D04	C2671	846	D04	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D04
C2671.846.A.D17	C2671	846	D17	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D17
C2671.846.A.D16	C2671	846	D16	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D16
C2671.846.A.D13	C2671	846	D13	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D13
C2671.846.A.D18	C2671	846	D18	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D18
C2671.580.A.D01	C2671	580	D01	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D01
C2671.inoculum_1	C2671	inoculum_1	inoculum	NA	none	NA	inoculum	C2671_ntb	Human	C2671.inoculum_1	C2671_NA	C2671_NA_inoculum_1	D00
C2671.128.A.D21	C2671	128	D21	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D21
C2671.128.A.D18	C2671	128	D18	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D18
C2671.128.A.D15	C2671	128	D15	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D15
C2671.128.A.D12	C2671	128	D12	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D12
C2671.128.A.D09	C2671	128	D09	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D09
C2671.128.A.D06	C2671	128	D06	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D06
C2671.128.A.D03	C2671	128	D03	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D03
C2671.128.A.D02	C2671	128	D02	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D02
C2671.128.A.D01	C2671	128	D01	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_128	D01
C2671.417.A.D21	C2671	417	D21	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D21
C2671.417.A.D18	C2671	417	D18	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D18
C2671.417.A.D15	C2671	417	D15	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D15
C2671.417.A.D12	C2671	417	D12	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D12
C2671.417.A.D09	C2671	417	D09	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D09
C2671.417.A.D06	C2671	417	D06	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D06
C2671.417.A.D03	C2671	417	D03	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D03
C2671.417.A.D02	C2671	417	D02	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D02
C2671.417.A.D01	C2671	417	D01	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_417	D01
C2671.560.A.D21	C2671	560	D21	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D21
C2671.560.A.D18	C2671	560	D18	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D18
C2671.560.A.D15	C2671	560	D15	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D15
C2671.560.A.D12	C2671	560	D12	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D12
C2671.560.A.D09	C2671	560	D09	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D09
C2671.560.A.D06	C2671	560	D06	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D06
C2671.560.A.D03	C2671	560	D03	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D03
C2671.560.A.D02	C2671	560	D02	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D02
C2671.560.A.D01	C2671	560	D01	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_560	D01
C2671.580.A.D21	C2671	580	D21	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D21
C2671.580.A.D18	C2671	580	D18	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D18
C2671.580.A.D15	C2671	580	D15	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D15
C2671.580.A.D12	C2671	580	D12	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D12
C2671.580.A.D09	C2671	580	D09	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D09
C2671.580.A.D06	C2671	580	D06	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D06
C2671.580.A.D03	C2671	580	D03	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D03
C2671.580.A.D02	C2671	580	D02	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_580	D02
C2671.846.A.D21	C2671	846	D21	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D21
C2671.846.A.D15	C2671	846	D15	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D15
C2671.846.A.D12	C2671	846	D12	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D12
C2671.846.A.D09	C2671	846	D09	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D09
C2671.846.A.D06	C2671	846	D06	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D06
C2671.846.A.D03	C2671	846	D03	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D03
C2671.846.A.D02	C2671	846	D02	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D02
C2671.846.A.D01	C2671	846	D01	A	none	C57Bl/6	sample	C2671_ntb	Human	C2671.inoculum_1	C2671_A	C2671_A_846	D01
H2779.622.A.D11	H2779	622	D11	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D11
H2779.622.A.D10	H2779	622	D10	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D10
H2779.622.A.D08	H2779	622	D08	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D08
H2779.622.A.D07	H2779	622	D07	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D07
H2779.622.A.D05	H2779	622	D05	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D05
H2779.622.A.D04	H2779	622	D04	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D04
H2779.622.A.D19	H2779	622	D19	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D19
H2779.622.A.D17	H2779	622	D17	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D17
H2779.622.A.D16	H2779	622	D16	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D16
H2779.622.A.D13	H2779	622	D13	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D13
H2779.655.A.D11	H2779	655	D11	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D11
H2779.655.A.D08	H2779	655	D08	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D08
H2779.655.A.D07	H2779	655	D07	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D07
H2779.655.A.D05	H2779	655	D05	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D05
H2779.655.A.D04	H2779	655	D04	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D04
H2779.655.A.D19	H2779	655	D19	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D19
H2779.655.A.D17	H2779	655	D17	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D17
H2779.655.A.D16	H2779	655	D16	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D16
H2779.655.A.D13	H2779	655	D13	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D13
H2779.662.A.D11	H2779	662	D11	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D11
H2779.662.A.D10	H2779	662	D10	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D10
H2779.662.A.D08	H2779	662	D08	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D08
H2779.662.A.D07	H2779	662	D07	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D07
H2779.662.A.D05	H2779	662	D05	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D05
H2779.662.A.D04	H2779	662	D04	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D04
H2779.662.A.D19	H2779	662	D19	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D19
H2779.662.A.D17	H2779	662	D17	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D17
H2779.662.A.D16	H2779	662	D16	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D16
H2779.662.A.D13	H2779	662	D13	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D13
H2779.996.A.D11	H2779	996	D11	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D11
H2779.996.A.D10	H2779	996	D10	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D10
H2779.996.A.D08	H2779	996	D08	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D08
H2779.996.A.D07	H2779	996	D07	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D07
H2779.996.A.D05	H2779	996	D05	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D05
H2779.996.A.D04	H2779	996	D04	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D04
H2779.996.A.D19	H2779	996	D19	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D19
H2779.996.A.D17	H2779	996	D17	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D17
H2779.996.A.D16	H2779	996	D16	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D16
H2779.nt.A.D11	H2779	nt	D11	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D11
H2779.nt.A.D07	H2779	nt	D07	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D07
H2779.nt.A.D05	H2779	nt	D05	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D05
H2779.nt.A.D04	H2779	nt	D04	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D04
H2779.nt.A.D19	H2779	nt	D19	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D19
H2779.nt.A.D17	H2779	nt	D17	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D17
H2779.nt.A.D16	H2779	nt	D16	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D16
H2779.nt.A.D13	H2779	nt	D13	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D13
H2779.622.A.D21	H2779	622	D21	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D21
H2779.622.A.D18	H2779	622	D18	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D18
H2779.622.A.D15	H2779	622	D15	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D15
H2779.622.A.D12	H2779	622	D12	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D12
H2779.622.A.D09	H2779	622	D09	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D09
H2779.622.A.D06	H2779	622	D06	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D06
H2779.622.A.D03	H2779	622	D03	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D03
H2779.622.A.D02	H2779	622	D02	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D02
H2779.622.A.D01	H2779	622	D01	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_622	D01
H2779.655.A.D21	H2779	655	D21	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D21
H2779.655.A.D18	H2779	655	D18	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D18
H2779.655.A.D15	H2779	655	D15	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D15
H2779.655.A.D12	H2779	655	D12	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D12
H2779.655.A.D09	H2779	655	D09	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D09
H2779.655.A.D06	H2779	655	D06	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D06
H2779.655.A.D03	H2779	655	D03	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D03
H2779.655.A.D02	H2779	655	D02	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D02
H2779.655.A.D01	H2779	655	D01	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_655	D01
H2779.662.A.D21	H2779	662	D21	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D21
H2779.662.A.D18	H2779	662	D18	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D18
H2779.662.A.D15	H2779	662	D15	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D15
H2779.662.A.D12	H2779	662	D12	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D12
H2779.662.A.D09	H2779	662	D09	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D09
H2779.662.A.D06	H2779	662	D06	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D06
H2779.662.A.D03	H2779	662	D03	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D03
H2779.662.A.D02	H2779	662	D02	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D02
H2779.662.A.D01	H2779	662	D01	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_662	D01
H2779.996.A.D21	H2779	996	D21	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D21
H2779.996.A.D18	H2779	996	D18	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D18
H2779.996.A.D15	H2779	996	D15	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D15
H2779.996.A.D12	H2779	996	D12	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D12
H2779.996.A.D09	H2779	996	D09	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D09
H2779.996.A.D06	H2779	996	D06	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D06
H2779.996.A.D03	H2779	996	D03	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D03
H2779.996.A.D02	H2779	996	D02	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D02
H2779.996.A.D01	H2779	996	D01	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_996	D01
H2779.nt.A.D21	H2779	nt	D21	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D21
H2779.nt.A.D18	H2779	nt	D18	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D18
H2779.nt.A.D15	H2779	nt	D15	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D15
H2779.nt.A.D12	H2779	nt	D12	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D12
H2779.nt.A.D09	H2779	nt	D09	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D09
H2779.nt.A.D06	H2779	nt	D06	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D06
H2779.nt.A.D03	H2779	nt	D03	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D03
H2779.nt.A.D02	H2779	nt	D02	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D02
H2779.nt.A.D01	H2779	nt	D01	A	none	C57Bl/6	sample	H2779_ntb	Human	H2779.inoculum_1	H2779_A	H2779_A_nt	D01
H2779.inoculum_1	H2779	inoculum_1	inoculum	NA	none	NA	inoculum	H2779_ntb	Human	H2779.inoculum_1	H2779_NA	H2779_NA_inoculum_1	D00
H3123.606.A.D11	H3123	606	D11	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D11
H3123.606.A.D05	H3123	606	D05	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D05
H3123.606.A.D19	H3123	606	D19	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D19
H3123.606.A.D17	H3123	606	D17	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D17
H3123.606.A.D16	H3123	606	D16	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D16
H3123.606.A.D13	H3123	606	D13	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_606	D13
H3123.620.A.D11	H3123	620	D11	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D11
H3123.620.A.D10	H3123	620	D10	A	none	C57Bl/6	sample	H3123_ntb	Human	H3123.inoculum_1	H3123_A	H3123_A_620	D10
